CustomerID,I,Iu,Imax,E,Savg,R,F,M
17125.0,281,34,281,3.370743730612547,230.5,51,1,230.5
17126.0,701,149,445,3.338227212262826,196.875,64,4,787.5
17128.0,76,14,76,2.610577243331642,157.09,100,1,157.09
17131.0,983,78,418,5.035436347666998,492.634,48,5,2463.17
17133.0,2730,13,1238,3.8841550945958048,698.8914285714285,16,7,4892.24
17134.0,98,21,76,3.2733494559629484,206.6,107,2,413.2
17135.0,1002,32,369,3.9583713714750344,154.025,17,6,924.15
17138.0,126,24,126,3.042481250360578,380.5,98,1,380.5
17139.0,5159,309,886,4.297672126695542,882.2766666666666,1,12,10587.32
17140.0,296,16,296,3.683542362433231,454.12,189,1,454.12
17142.0,81,15,81,2.9232314287976213,579.0,239,1,579.0
17144.0,483,42,351,3.03226822961739,492.28499999999997,85,2,984.57
17146.0,121,19,117,2.647592147308497,225.765,106,2,451.53
17147.0,880,68,267,4.132973802770452,424.52250000000004,23,4,1698.09
17148.0,82,9,82,2.7254805569978684,124.88,52,1,124.88
17152.0,477,9,231,3.235926350629032,501.1666666666667,195,3,1503.5
17153.0,104,14,104,2.4137995646056805,213.78,25,1,213.78
17154.0,490,23,490,3.186392934223819,329.34,76,1,329.34
17155.0,242,19,154,3.108694969562842,125.85,18,2,251.7
17157.0,169,11,100,3.5465935642949393,153.27499999999998,177,2,306.55
17158.0,527,40,317,3.603759911379622,426.59,152,2,853.1800000000001
17159.0,1111,96,565,3.7716241421549124,512.96,22,3,1538.88
17160.0,2854,110,569,3.268452332393579,581.3383333333333,6,6,3488.03
17162.0,1000,81,294,3.4340997501772437,170.721,29,10,1707.21
17163.0,66,3,40,2.3219280948873626,146.55,22,2,293.1
17164.0,1500,92,442,3.5824974211372207,352.34285714285716,33,7,2466.4
17165.0,100,10,100,2.321928094887362,158.68,285,1,158.68
17166.0,75,11,54,2.6887218755408675,94.745,204,2,189.49
17169.0,522,51,420,3.2278990614427596,414.56500000000005,58,2,829.13
17171.0,185,16,185,2.875,224.91,290,1,224.91
17172.0,480,15,480,2.8402239289418523,317.76,79,1,317.76
17173.0,1121,36,295,4.420898656970958,469.45625000000007,0,8,3755.65
17174.0,41,4,41,1.0,59.9,188,1,59.9
17175.0,865,42,332,3.6897037321995483,357.735,4,4,1430.94
17176.0,170,15,170,2.739572261986723,306.13,202,1,306.13
17179.0,192,47,110,3.7890947225945535,234.39499999999998,179,2,468.79
17180.0,667,90,221,3.360569935853856,192.08,6,4,768.32
17181.0,25,21,25,2.624726209504296,84.39999999999999,58,1,84.39999999999999
17183.0,1270,42,311,4.704647836353873,549.0683333333333,23,6,3294.41
17186.0,200,1,100,0.0,72.0,47,2,144.0
17187.0,144,10,144,2.1219280948873624,203.95,227,1,203.95
17188.0,1137,66,270,3.9725143373507157,315.265,12,6,1891.59
17189.0,124,23,124,3.168724588286136,157.18,106,1,157.18
17190.0,160,18,160,3.461320140211009,249.74,0,1,249.74
17191.0,846,119,307,4.220953563132804,395.8925,29,4,1583.57
17193.0,1252,17,946,3.370657328518199,241.57142857142858,0,7,1691.0
17197.0,191,29,191,3.4906884277343564,1013.01,60,1,1013.01
17198.0,115,17,115,3.4058222502856905,170.56,24,1,170.56
17201.0,231,38,231,3.211504408568476,289.78000000000003,54,1,289.78000000000003
17203.0,2846,116,1201,4.50379743111932,593.3466666666667,53,6,3560.08
17204.0,615,43,361,3.7800042381101973,367.0275,6,4,1468.1100000000001
17205.0,884,13,884,3.0269868333592873,384.08,54,1,384.08
17206.0,76,7,76,1.8423709931771086,204.24,54,1,204.24
17211.0,809,109,356,4.2015463221271405,303.992,4,5,1519.96
17212.0,147,4,147,2.0,226.85,253,1,226.85
17213.0,956,72,287,3.7153658850525244,430.88599999999997,41,5,2154.43
17214.0,228,70,61,4.031798678728814,160.61399999999998,61,5,803.07
17217.0,24,9,24,2.7254805569978684,113.5,235,1,113.5
17218.0,718,111,195,3.9170684516274474,192.9557142857143,12,7,1350.69
17219.0,89,24,89,2.787601311512057,114.23,121,1,114.23
17220.0,1814,284,249,3.7079626331790894,220.77307692307693,25,13,2870.05
17221.0,287,59,172,3.2696361811737167,167.24,273,2,334.47999999999996
17222.0,122,27,122,3.6060152796207325,328.65,214,1,328.65
17223.0,46,18,46,2.8218881955261788,124.05,311,1,124.05
17226.0,406,21,406,3.6897037321995465,393.49,252,1,393.49
17227.0,649,23,205,4.087567554701195,159.414,19,5,797.07
17228.0,1321,130,261,3.9422940152619987,258.3566666666667,16,6,1550.14
17229.0,185,39,108,2.9698276096310314,159.38,143,2,318.76
17230.0,294,26,197,3.6820058147602133,434.45000000000005,265,2,868.9
17231.0,1606,274,279,3.8073530960989252,320.2011111111111,13,9,2881.81
17232.0,202,30,110,3.8261504319610573,208.885,15,2,417.77
17233.0,131,25,131,3.1590795706241748,190.88,243,1,190.88
17234.0,55,14,55,2.753434386188785,149.89,65,1,149.89
17235.0,98,19,98,3.00531485689428,208.16,26,1,208.16
17236.0,407,84,141,3.925156749022915,157.97,13,5,789.85
17237.0,105,18,79,3.721611723969901,157.345,12,2,314.69
17238.0,1681,269,192,3.8215426094650073,223.26733333333334,18,15,3349.01
17239.0,150,15,150,3.2729055953200565,382.5,313,1,382.5
17242.0,611,30,411,3.0701840889870184,567.52,4,2,1135.04
17243.0,3029,171,279,5.132470147410839,333.15434782608696,15,23,7662.55
17244.0,616,31,616,4.106949132758152,954.9,54,1,954.9
17245.0,75,9,75,2.419381945646372,171.45000000000002,205,1,171.45000000000002
17247.0,105,53,105,3.2897131414456227,280.09,16,1,280.09
17248.0,213,68,213,2.9123151354460433,318.65,32,1,318.65
17250.0,167,55,97,3.6011250109569843,190.985,181,2,381.97
17252.0,192,86,190,3.1974524720053616,174.45499999999998,117,2,348.90999999999997
17253.0,43,18,43,3.1971597234241496,178.26,19,1,178.26
17254.0,251,100,150,2.4873474876568427,135.595,16,2,271.19
17255.0,227,69,154,3.0510515952701907,145.74,41,2,291.48
17256.0,141,12,73,3.030639062229566,120.0,108,2,240.0
17259.0,132,34,132,3.329391149755712,213.28,149,1,213.28
17262.0,293,9,150,2.9219280948873627,246.125,53,4,984.5
17263.0,36,23,36,2.735761283067285,63.440000000000005,209,1,63.440000000000005
17265.0,389,106,214,3.425794509096104,275.005,4,2,550.01
17266.0,153,60,113,3.0430904403645216,98.86000000000001,148,3,296.58
17267.0,158,37,154,3.7522602045237163,158.60000000000002,245,2,317.2
17268.0,844,3,432,2.2516291673878226,190.91,3,4,763.64
17272.0,1776,70,664,3.9513122276813846,536.1324999999999,43,4,2144.5299999999997
17274.0,77,24,77,2.7232156925345845,107.82,243,1,107.82
17277.0,430,67,362,4.16347046078641,532.675,228,2,1065.35
17278.0,179,15,179,3.006238928653389,246.04,6,1,246.04
17279.0,48,8,48,2.9477027792200907,187.82999999999998,58,1,187.82999999999998
17282.0,1866,79,916,4.066680479269854,561.82,174,3,1685.46
17284.0,1361,228,571,3.4382133539497914,273.755,32,6,1642.53
17286.0,117,44,117,2.6996809625398828,151.37,22,1,151.37
17287.0,448,77,121,3.9806584402267067,165.272,27,5,826.36
17288.0,1045,115,299,3.871145949993913,214.01166666666666,10,6,1284.07
17289.0,512,86,243,3.7342348348812346,307.59,4,3,922.77
17290.0,397,92,274,3.596588867466488,256.505,17,2,513.01
17291.0,72,1,72,0.0,550.8,252,1,550.8
17293.0,927,87,183,4.569498556607802,188.49,0,8,1507.92
17295.0,293,53,170,3.6844342929858978,182.33333333333334,29,3,547.0
17297.0,65,49,65,2.77783255986958,128.18,18,1,128.18
17298.0,387,30,255,3.9614063297218425,249.21,102,2,498.42
17299.0,668,50,319,3.5147921617956106,164.1525,12,4,656.61
17301.0,137,59,137,2.461570054403592,163.24,22,1,163.24
17302.0,575,68,189,4.222316787975647,227.12600000000003,15,5,1135.63
17306.0,10174,13,1024,4.1556299619491535,459.8183333333333,11,18,8276.73
17309.0,41,11,41,3.2516291673878235,82.75,215,1,82.75
17311.0,1005,55,595,4.364702496053867,692.425,79,2,1384.85
17312.0,372,11,178,2.842370993177109,214.76666666666665,139,3,644.3
17313.0,1382,24,1382,4.084962500721157,2291.81,121,1,2291.81
17314.0,1888,120,637,3.8944233015980907,314.68375,0,8,2517.47
17315.0,3765,237,461,4.709182240475544,174.55228571428572,5,35,6109.33
17317.0,1110,8,606,3.1699250014423126,854.06,31,3,2562.18
17320.0,424,48,256,4.16470273433265,374.85,101,2,749.7
17321.0,364,94,359,3.5815145384924763,328.58,275,2,657.16
17323.0,750,124,164,3.0084579679936208,127.29142857142857,15,7,891.04
17324.0,792,40,555,3.593846440295791,286.47666666666663,9,3,859.43
17325.0,60,6,60,1.584962500721156,96.8,251,1,96.8
17329.0,142,29,75,3.4088132572058147,261.555,15,2,523.11
17330.0,120,5,100,1.7924812503605778,181.95,23,2,363.9
17331.0,16,1,16,0.0,175.2,124,1,175.2
17333.0,375,28,375,3.105516191543203,494.25,86,1,494.25
17334.0,314,11,289,2.663532754804255,153.3,69,2,306.6
17337.0,1230,420,672,3.129700055644579,485.10249999999996,4,4,1940.41
17338.0,2705,367,717,4.165479394324521,814.4428571428572,9,7,5701.1
17339.0,136,5,136,2.3219280948873626,183.35999999999999,184,1,183.35999999999999
17340.0,3475,159,1665,4.645737960864428,871.7888888888889,32,9,7846.1
17341.0,197,21,187,3.2660562582833683,132.84,186,2,265.68
17344.0,65,31,65,3.1793721165593314,157.62,47,1,157.62
17345.0,341,70,164,3.6835903795601985,129.92249999999999,16,4,519.6899999999999
17346.0,1466,277,182,3.5376068208085054,178.65846153846152,0,13,2322.56
17347.0,216,1,216,0.0,228.96,87,1,228.96
17348.0,1398,180,704,3.626198575405851,231.32,15,5,1156.6
17349.0,102,8,102,3.0,98.25,180,1,98.25
17350.0,734,66,403,4.281466249917951,312.86,46,4,1251.44
17351.0,113,22,64,3.828237501842955,195.71666666666667,37,3,587.15
17353.0,1200,5,600,0.0,870.0,125,2,1740.0
17354.0,1006,15,1006,3.75,1393.06,51,1,1393.06
17356.0,166,19,166,2.820589856666546,178.22,342,1,178.22
17357.0,152,41,150,3.6594234487273445,192.195,25,2,384.39
17358.0,45,17,45,3.130717987927374,119.15,99,1,119.15
17359.0,161,13,161,2.9995812306460645,127.86,12,1,127.86
17360.0,328,113,164,3.393191624954226,189.41333333333333,18,3,568.24
17361.0,157,26,94,3.9353986674667625,162.73333333333332,50,3,488.2
17362.0,191,30,115,3.289839005299144,156.115,240,2,312.23
17364.0,2692,288,622,4.520682397051884,405.69818181818187,9,11,4462.68
17365.0,4737,277,1135,4.148652534798941,595.29,13,8,4762.32
17367.0,149,33,149,3.1118354069094436,167.54999999999998,239,1,167.54999999999998
17368.0,1309,93,711,4.120173953625973,229.35375,24,8,1834.83
17370.0,540,31,192,3.4903270734449907,111.545,73,4,446.18
17371.0,112,78,85,3.156169401918336,163.13,18,2,326.26
17372.0,513,151,122,3.4540886898999976,161.775,41,6,970.65
17373.0,408,47,118,4.098363322224073,161.73000000000002,41,4,646.92
17374.0,85,24,56,1.769545992558975,247.885,219,2,495.77
17375.0,298,46,250,3.1692502555586874,145.195,200,2,290.39
17376.0,86,23,51,2.9481203125901447,101.6,71,2,203.2
17377.0,1783,181,356,3.813865828039087,192.5435294117647,24,17,3273.24
17379.0,623,71,623,3.3501351538188997,389.72,12,1,389.72
17381.0,22758,38,2910,5.391931334709214,641.1042307692308,2,26,16668.71
17382.0,24,1,24,0.0,50.4,214,1,50.4
17383.0,148,49,148,3.0148790660506206,193.39000000000001,211,1,193.39000000000001
17384.0,88,12,45,2.9232314287976213,168.2,20,2,336.4
17385.0,197,42,197,3.480664352684832,256.11,15,1,256.11
17386.0,1902,23,880,4.008621780036165,447.7366666666666,114,6,2686.42
17387.0,522,71,298,3.9408311323454854,373.405,20,2,746.81
17388.0,1068,13,360,3.323231428797621,314.89,5,4,1259.56
17389.0,7596,45,1952,6.110550977969272,932.3523529411765,9,34,31699.98
17391.0,480,2,384,0.9182958340544894,254.4,164,2,508.8
17392.0,99,13,99,3.0850551027564777,145.5,191,1,145.5
17394.0,241,4,241,2.0,203.87,249,1,203.87
17396.0,1898,23,600,3.261842390463366,1152.55,40,6,6915.3
17397.0,250,88,146,3.803063871797484,340.705,23,2,681.41
17398.0,310,30,182,3.275935487929178,217.79333333333332,115,3,653.38
17400.0,838,147,487,4.203173844483452,418.4175,210,4,1673.67
17402.0,580,12,108,4.020855120471211,213.888,54,10,2138.88
17403.0,111,32,111,3.7373008763572906,263.92,274,1,263.92
17404.0,28606,102,5952,5.610241739259886,2752.952,5,10,27529.52
17405.0,716,77,334,3.1088215950688993,332.74333333333334,3,3,998.23
17406.0,509,86,507,4.322715630400287,593.66,70,2,1187.32
17408.0,3,2,3,1.0,32.65,164,1,32.65
17409.0,105,13,64,3.180832987205441,385.92499999999995,126,2,771.85
17410.0,616,57,203,3.3514260687815067,242.94400000000002,0,5,1214.72
17411.0,306,39,126,3.6140411886335957,259.6466666666667,13,3,778.9399999999999
17412.0,528,33,178,3.234305100969714,162.06,24,5,810.3
17414.0,2100,5,1380,2.2516291673878226,389.0,44,2,778.0
17415.0,114,14,114,2.692380602454975,507.84,80,1,507.84
17416.0,4266,184,1333,4.308905768633726,976.9057142857143,60,7,6838.34
17418.0,289,29,150,3.6729055953200564,231.73,43,2,463.46
17419.0,1670,143,249,3.8877120576292374,383.745,12,10,3837.45
17420.0,212,23,116,2.557506262627725,233.99,51,2,467.98
17422.0,2195,92,688,4.172191274360874,308.85499999999996,4,6,1853.13
17423.0,445,26,314,3.4540407967346813,340.45500000000004,47,2,680.91
17425.0,407,42,371,3.0235932957753473,379.58500000000004,20,2,759.1700000000001
17426.0,3082,179,1259,4.032268115490329,837.0433333333334,92,6,5022.26
17427.0,34,2,34,1.0,100.8,72,1,100.8
17428.0,9077,243,1848,5.400628752276675,625.3249999999999,6,26,16258.45
17429.0,616,36,282,3.666955668124715,170.70666666666668,157,3,512.12
17430.0,130,9,130,2.503258334775646,153.16,152,1,153.16
17431.0,292,41,292,4.03000661476471,403.3,314,1,403.3
17432.0,207,44,115,3.427504638710511,182.88,18,2,365.76
17433.0,185,53,185,3.0751981613442534,303.15999999999997,1,1,303.15999999999997
17434.0,1692,100,397,4.045349859251573,338.1242857142857,10,7,2366.87
17436.0,90,7,48,1.7527152789797051,108.15,120,2,216.3
17438.0,100,17,100,3.1692486956952335,378.3,254,1,378.3
17440.0,235,3,144,2.3219280948873626,59.423333333333325,186,3,178.27
17442.0,1494,96,307,3.454320064370292,373.31,63,6,2239.86
17443.0,504,1,504,0.0,534.24,249,1,534.24
17444.0,2118,131,1092,4.037675904652987,1194.5500000000002,33,2,2389.1
17446.0,198,6,102,0.5032583347756457,60.449999999999996,177,2,120.89999999999999
17447.0,443,33,350,3.0021722231837638,270.765,41,2,541.53
17449.0,849,144,208,4.112878209014427,302.65833333333336,45,6,1815.95
17450.0,68991,124,12386,6.987563042501078,4349.745227272728,3,44,191388.79
17451.0,1178,82,333,3.919350494033874,235.56428571428572,16,7,1648.95
17453.0,219,19,160,3.1416354077249604,243.36,18,2,486.72
17454.0,184,49,77,3.1692593485198013,117.22666666666667,193,3,351.68
17455.0,66,8,66,1.5487949406953987,131.7,204,1,131.7
17457.0,826,14,264,3.932138039759376,347.54,205,5,1737.7
17458.0,170,52,170,3.3201296168380594,316.5,16,1,316.5
17459.0,537,88,310,3.5015831570398843,328.65,44,2,657.3
17460.0,150,13,55,2.6904685707328277,127.44333333333334,226,3,382.33
17461.0,770,104,435,3.5328521189013053,245.27333333333334,23,3,735.82
17462.0,224,25,155,3.2888205049236947,331.46999999999997,61,2,662.94
17463.0,1081,162,410,4.090086233730046,372.162,17,5,1860.81
17464.0,220,9,220,2.419381945646372,289.96000000000004,247,1,289.96000000000004
17466.0,306,41,173,3.781860323297894,381.64,11,2,763.28
17468.0,116,5,92,0.7219280948873623,68.5,11,2,137.0
17469.0,778,60,180,3.1881779643837747,368.61199999999997,17,5,1843.06
17470.0,1563,59,489,3.6660455367984595,236.6675,45,4,946.67
17472.0,455,142,169,3.1513796511995427,232.51333333333332,288,3,697.54
17475.0,178,14,178,2.835237745312118,194.37,80,1,194.37
17480.0,336,29,336,2.6583103074785774,506.32,78,1,506.32
17481.0,1060,69,510,3.6487440522108803,312.335,16,4,1249.34
17483.0,191,18,93,3.27280432733462,138.01333333333335,94,3,414.04
17486.0,191,24,191,3.0341591278514217,396.87,262,1,396.87
17489.0,428,28,232,2.278231205019524,188.32,0,2,376.64
17490.0,1070,62,234,4.203437572092206,285.81714285714287,74,7,2000.72
17491.0,1745,72,361,4.586399235661913,359.0522222222222,15,9,3231.47
17492.0,155,12,155,3.084962500721156,374.57,220,1,374.57
17495.0,229,21,150,3.3044704851734625,248.77999999999997,301,2,497.56
17498.0,394,17,394,2.984234164652489,272.21999999999997,76,1,272.21999999999997
17499.0,711,40,711,3.612414584697269,622.88,290,1,622.88
17500.0,17,3,7,1.9219280948873625,379.3333333333333,18,3,1138.0
17501.0,160,18,151,2.9749375012019272,144.3,280,2,288.6
17502.0,376,25,204,3.508621780036165,172.275,10,4,689.1
17503.0,486,36,273,3.271100790318224,279.48,151,2,558.96
17504.0,1456,101,523,4.254517865197947,343.15999999999997,207,8,2745.28
17505.0,556,48,287,3.5162178865960785,572.9200000000001,206,2,1145.84
17506.0,136,14,136,2.6455933144511468,294.29,76,1,294.29
17507.0,359,79,222,3.7194476283643887,302.78999999999996,262,2,605.58
17508.0,289,22,289,2.949464302779405,387.31,251,1,387.31
17509.0,3508,75,500,2.855467126950138,758.655,58,8,6069.24
17510.0,214,20,214,3.1037016960573482,308.48,25,1,308.48
17511.0,56672,418,4673,6.1470186127307835,2917.996071428571,6,28,81703.89
17512.0,2753,61,512,3.966369603801756,292.49899999999997,29,10,2924.9900000000002
17513.0,254,6,254,2.584962500721156,513.2,73,1,513.2
17514.0,135,40,135,3.009986547010988,208.65,277,1,208.65
17515.0,243,49,93,3.3955518019816098,159.755,121,4,639.02
17516.0,414,113,209,3.6184447406109306,152.97599999999997,2,5,764.88
17517.0,102,11,102,3.095795255000934,153.94,252,1,153.94
17519.0,1052,48,330,4.239012118683787,301.744,18,5,1508.72
17520.0,365,30,365,3.9483943455364034,546.81,54,1,546.81
17521.0,518,38,217,3.054758893103643,240.65333333333334,60,3,721.96
17522.0,1022,58,527,4.338832608192244,213.22999999999996,95,5,1066.15
17523.0,872,25,438,3.861983513035609,163.185,12,4,652.74
17526.0,217,11,168,3.41829583405449,241.54999999999998,212,2,483.09999999999997
17527.0,463,44,232,3.271012594875546,222.215,54,4,888.86
17528.0,2134,183,492,4.514058767248539,447.3375,0,8,3578.7
17530.0,1317,267,341,3.743132218289462,229.09888888888887,16,9,2061.89
17531.0,136,14,136,2.753434386188785,296.7,306,1,296.7
17534.0,103,9,103,2.419381945646372,223.36,54,1,223.36
17535.0,136,13,136,1.7381493331928664,164.4,251,1,164.4
17536.0,6,3,6,0.0,76.5,178,1,76.5
17537.0,699,74,369,4.2680377855918135,443.83500000000004,60,2,887.67
17538.0,134,9,134,2.1971597234241496,98.42,26,1,98.42
17540.0,194,20,130,2.9532696895151087,289.45000000000005,25,2,578.9
17542.0,134,24,134,3.013660689688186,170.75,270,1,170.75
17545.0,337,122,211,3.23858686883439,214.10666666666665,44,3,642.32
17549.0,210,5,150,2.584962500721156,74.42999999999999,24,2,148.86
17550.0,86,42,59,3.277728281989869,89.05333333333333,67,3,267.16
17552.0,575,35,565,3.1287043499044227,315.945,61,2,631.89
17553.0,1048,2,1048,1.0,1487.6,305,1,1487.6
17554.0,1763,58,747,4.413874859737166,390.49,17,5,1952.45
17555.0,348,101,192,2.8778646740822103,240.155,20,2,480.31
17556.0,101,6,101,2.2516291673878226,157.9,206,1,157.9
17557.0,306,27,147,4.029399063278662,180.48666666666668,15,3,541.46
17560.0,651,22,192,4.060262039120378,173.132,69,5,865.66
17561.0,144,44,144,2.908986166561495,165.12,20,1,165.12
17562.0,813,47,362,3.4162741929515428,158.19714285714286,15,7,1107.38
17564.0,146,38,73,3.0806080002494,151.33666666666667,25,3,454.01
17566.0,497,113,277,3.7032509728851086,434.885,26,2,869.77
17567.0,2188,98,567,4.422080588557633,507.6028571428571,58,7,3553.22
17569.0,159,29,159,3.3711045993081323,344.14,39,1,344.14
17571.0,875,246,390,3.639267210237371,356.105,51,4,1424.42
17572.0,71,6,32,1.75,51.98333333333333,71,3,155.95
17573.0,302,23,171,3.0220552088742005,120.96666666666665,60,3,362.9
17574.0,77,8,77,2.75,185.65,36,1,185.65
17576.0,1797,232,194,4.028803808176129,183.5841176470588,2,17,3120.93
17578.0,138,5,138,2.3219280948873626,143.45999999999998,218,1,143.45999999999998
17579.0,256,46,128,3.6229068644807,146.73333333333332,138,3,440.2
17580.0,76,40,70,2.5867563259194264,82.96000000000001,313,2,165.92000000000002
17581.0,5421,214,822,4.680017186735887,442.1534782608696,66,23,10169.53
17582.0,123,28,123,2.995359876817106,175.27,237,1,175.27
17584.0,446,29,233,4.4182014441278845,613.65,246,2,1227.3
17585.0,1650,176,617,3.5411529770237484,279.16999999999996,110,4,1116.68
17588.0,676,19,416,3.2531584365407684,413.40000000000003,101,3,1240.2
17589.0,1630,171,489,4.154135518761255,600.73,33,4,2402.92
17590.0,820,160,472,4.038896591259378,483.92333333333335,18,3,1451.77
17591.0,875,34,252,3.9653470643092463,301.40333333333336,74,6,1808.42
17593.0,2709,170,840,4.451535422172373,811.295,92,4,3245.18
17594.0,550,42,330,3.0505611313197636,496.59,86,2,993.18
17595.0,228,68,144,3.2337462866109017,193.345,13,2,386.69
17596.0,3847,130,851,4.509590462011543,402.62000000000006,24,6,2415.72
17597.0,1176,55,1176,4.575201596658526,2044.3700000000001,66,1,2044.3700000000001
17600.0,144,13,144,3.238901256602631,161.67,18,1,161.67
17601.0,103,9,103,2.9477027792200907,116.00999999999999,239,1,116.00999999999999
17602.0,4100,334,901,4.121955572814791,833.7033333333334,24,6,5002.22
17603.0,73,11,73,2.5503407095463886,390.97,79,1,390.97
17604.0,169,57,115,3.114440638228339,154.68,188,2,309.36
17608.0,229,54,225,3.005469355353115,95.995,182,2,191.99
17609.0,690,198,328,3.2930344561858247,218.356,41,5,1091.78
17611.0,2415,403,367,3.929594627349516,263.8092857142857,36,14,3693.33
17612.0,1803,116,467,3.5054641822480046,337.9166666666667,54,6,2027.5
17613.0,2464,210,441,4.509199764994295,321.055,23,14,4494.7699999999995
17614.0,235,97,235,2.950647478734081,386.32,58,1,386.32
17615.0,140,13,69,3.1820058147602133,109.86666666666667,204,3,329.6
17616.0,96,1,64,1.0,122.39999999999999,174,2,244.79999999999998
17618.0,170,22,86,3.4438561897747237,325.65,220,2,651.3
17619.0,124,71,124,2.6196339348857287,214.37,313,1,214.37
17620.0,60,4,60,1.5,81.44,30,1,81.44
17621.0,422,22,218,3.697845823084412,570.25,22,2,1140.5
17623.0,265,33,265,2.79775880155792,527.05,152,1,527.05
17624.0,554,49,312,3.2600726754791745,421.74,15,2,843.48
17625.0,1180,223,465,3.8161463113475573,505.1,19,4,2020.4
17628.0,79,5,79,1.370950594454669,75.75,82,1,75.75
17629.0,1505,100,364,4.423728698680348,218.06714285714287,19,7,1526.47
17630.0,158,24,112,3.239894777716589,251.8,170,2,503.6
17631.0,334,39,149,3.4724990290099997,176.11,120,3,528.33
17633.0,644,59,223,3.4493271267357493,331.21000000000004,32,4,1324.84
17634.0,838,209,165,3.8618210353176186,262.0655555555556,35,9,2358.59
17636.0,182,20,182,2.946439344671016,285.56,20,1,285.56
17637.0,280,35,215,3.7370242754249507,273.53,116,2,547.06
17639.0,49,7,49,2.521640636343318,108.5,129,1,108.5
17640.0,250,5,250,2.3219280948873626,621.66,87,1,621.66
17642.0,474,34,284,3.496039033895929,356.145,2,2,712.29
17644.0,1770,101,454,4.087015523848922,258.2990909090909,32,11,2841.29
17646.0,210,39,128,3.405985947416366,371.69500000000005,249,2,743.39
17647.0,30,7,30,2.128085278891394,133.06,214,1,133.06
17648.0,486,81,198,4.2029896168863825,447.3875,61,4,1789.55
17649.0,398,52,398,3.1582721548251715,861.74,139,1,861.74
17650.0,150,8,150,2.5,166.07999999999998,22,1,166.07999999999998
17651.0,3102,149,1261,3.7988681433963656,389.52000000000004,12,10,3895.2
17652.0,2480,116,436,3.7407097540592233,393.1233333333333,26,12,4717.48
17653.0,1400,43,390,4.338941789535506,290.22,32,4,1160.88
17654.0,41,22,41,3.1180782093497097,117.55,160,1,117.55
17655.0,842,58,278,3.8569230427807537,327.14,11,6,1962.84
17656.0,1399,67,908,4.502828804746231,334.938,1,5,1674.69
17658.0,522,15,306,3.7345216647797512,242.94,5,2,485.88
17659.0,1402,118,413,4.104422313132954,260.533,18,10,2605.33
17660.0,121,37,121,3.1514144375118294,178.75,142,1,178.75
17663.0,793,63,179,4.197954897857307,255.46714285714285,26,7,1788.27
17664.0,604,41,409,3.0712188059912995,302.32,19,2,604.64
17666.0,596,14,356,3.0860486123130384,364.08000000000004,181,2,728.1600000000001
17667.0,1037,85,483,3.9834170515359144,415.008,5,5,2075.04
17668.0,93,14,62,2.9735572622751856,173.875,120,2,347.75
17669.0,1916,45,398,3.752361188836067,486.67428571428576,43,7,3406.72
17670.0,110,11,110,1.971747257128181,205.7,228,1,205.7
17671.0,478,27,248,3.5600115303896276,331.48333333333335,4,3,994.45
17672.0,1672,104,1032,4.355527208661345,1553.31,51,2,3106.62
17673.0,1460,118,453,3.7075013107861747,264.67833333333334,120,6,1588.07
17674.0,323,16,323,2.436278124459133,250.38,75,1,250.38
17675.0,7933,236,638,4.798653024911417,685.9135714285715,3,28,19205.58
17676.0,764,45,238,3.1679826125249853,214.096,0,5,1070.48
17677.0,8733,162,1004,4.309953513664668,563.0626923076924,29,26,14639.63
17678.0,207,16,207,2.7272170014624826,298.11,264,1,298.11
17679.0,729,29,678,4.164735178725505,996.0550000000001,53,2,1992.1100000000001
17680.0,96,11,96,2.663532754804255,184.4,24,1,184.4
17682.0,1157,44,378,3.0873448834574533,416.566,11,5,2082.83
17684.0,145,15,145,2.9232314287976213,239.41,44,1,239.41
17685.0,1551,83,812,4.399133059880165,538.562,1,5,2692.81
17686.0,2478,205,737,3.8769851002306464,819.9228571428572,32,7,5739.46
17690.0,1527,174,304,4.371754026414189,367.1727272727273,46,11,4038.9
17692.0,288,13,114,2.3935474965388983,132.56,161,3,397.68
17693.0,229,16,229,2.5243974703476995,187.01999999999998,138,1,187.01999999999998
17694.0,184,15,184,2.7898980954642876,283.12,142,1,283.12
17695.0,779,30,421,3.897299717551717,382.67,132,2,765.34
17696.0,1653,74,432,4.075910596186652,345.15000000000003,109,6,2070.9
17697.0,93,19,93,3.1158340921632206,338.95,237,1,338.95
17698.0,93,8,93,2.75,154.95,261,1,154.95
17700.0,1264,116,441,3.7771024732788283,629.685,17,4,2518.74
17701.0,109,24,109,2.150022421648354,417.95,340,1,417.95
17702.0,1343,57,474,3.8256686924294816,451.9675,90,4,1807.87
17703.0,590,47,214,3.2721561987420396,266.24666666666667,110,3,798.74
17704.0,343,27,175,3.977916874693636,442.59499999999997,169,2,885.1899999999999
17705.0,957,62,172,3.1769511985632155,197.9022222222222,38,9,1781.12
17706.0,3609,247,961,5.017461580075669,686.4771428571429,45,14,9610.68
17707.0,144,3,78,1.5219280948873626,76.2,157,2,152.4
17708.0,90,28,58,3.376262562797869,131.665,218,2,263.33
17709.0,17,7,17,2.8073549220576037,137.45,170,1,137.45
17711.0,246,22,139,3.3274847819558415,192.55,11,2,385.1
17712.0,215,29,215,3.3224870291627164,522.91,45,1,522.91
17714.0,92,10,92,0.46899559358928117,153.0,321,1,153.0
17715.0,384,1,384,0.0,326.4,201,1,326.4
